Ano de eleição,Município,UF,Região,Nome candidato,Votos válidos,Votos nominais,Estado_Municipio,Código SUS,Cobertura Vacinal 2015,Cobertura Vacinal 2016,Cobertura Vacinal 2017,Cobertura Vacinal 2018,Cobertura Vacinal 2019,Cobertura Vacinal 2020,Cobertura Vacinal 2021,Cobertura Vacinal 2022
2018,CIDELANDIA,MA,NORDESTE,FERNANDO HADDAD,7413,5674,MA-CIDELANDIA,210325,94.05,67.57,43.24,78.49,62.09,55.45,94.48,121.54
2018,CODO,MA,NORDESTE,FERNANDO HADDAD,50697,39224,MA-CODO,210330,115.45,82.69,88.7,95.22,88.81,71.22,14.04,34.13
2018,COELHO NETO,MA,NORDESTE,FERNANDO HADDAD,23244,19510,MA-COELHO NETO,210340,142.64,62.04,99.88,100.42,132.65,128.77,93.79,140.1
2018,COLINAS,MA,NORDESTE,FERNANDO HADDAD,18565,15648,MA-COLINAS,210350,116.88,93.87,93.87,101.11,94.48,68.51,101.85,123.7
2018,CONCEICAO DO LAGO-ACU,MA,NORDESTE,FERNANDO HADDAD,7326,5890,MA-CONCEICAO DO LAGO-ACU,210355,28.07,36.3,107.41,71.83,60.59,53.81,48.9,43.98
2018,COROATA,MA,NORDESTE,FERNANDO HADDAD,30490,22054,MA-COROATA,210360,119.79,124.26,117.33,139.42,124.27,88.27,96.85,130.36
2018,CURURUPU,MA,NORDESTE,FERNANDO HADDAD,14881,12685,MA-CURURUPU,210370,95.38,135.23,139.53,206.19,99.57,83.7,73.42,87.38
2018,CANDIDO MENDES,MA,NORDESTE,FERNANDO HADDAD,9484,7542,MA-CANDIDO MENDES,210260,103.48,102.94,77.65,107.74,79.8,48.53,77.01,99.71
2018,DAVINOPOLIS,MA,NORDESTE,FERNANDO HADDAD,7865,5126,MA-DAVINOPOLIS,210375,169.29,47.93,36.87,94.12,87.23,57.02,65.56,90.05
2018,DOM PEDRO,MA,NORDESTE,FERNANDO HADDAD,12173,8585,MA-DOM PEDRO,210380,114.71,116.08,58.04,88.74,75.72,23.41,18.32,13.62
2018,DUQUE BACELAR,MA,NORDESTE,FERNANDO HADDAD,6522,5931,MA-DUQUE BACELAR,210390,79.4,33.66,70.3,67.74,39.89,34.97,108.63,148.81
2018,ESPERANTINOPOLIS,MA,NORDESTE,FERNANDO HADDAD,9823,8042,MA-ESPERANTINOPOLIS,210400,118.69,99.3,105.59,115.36,103.8,81.65,79.35,73.04
2018,ESTREITO,MA,NORDESTE,FERNANDO HADDAD,15837,9599,MA-ESTREITO,210405,116.67,116.58,88.23,89.5,85.76,82.72,74.17,91.21
2018,FEIRA NOVA DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,4299,3083,MA-FEIRA NOVA DO MARANHAO,210407,68.46,33.01,54.37,51.28,40.0,97.89,140.21,83.33
2018,FERNANDO FALCAO,MA,NORDESTE,FERNANDO HADDAD,5805,4812,MA-FERNANDO FALCAO,210408,65.52,87.95,117.47,93.05,81.53,45.38,42.4,51.06
2018,FORMOSA DA SERRA NEGRA,MA,NORDESTE,FERNANDO HADDAD,8922,6215,MA-FORMOSA DA SERRA NEGRA,210409,79.12,103.88,64.4,59.77,57.42,33.2,61.83,81.94
2018,FORTALEZA DOS NOGUEIRAS,MA,NORDESTE,FERNANDO HADDAD,6908,5029,MA-FORTALEZA DOS NOGUEIRAS,210410,52.66,47.6,95.63,92.23,51.55,36.43,74.12,93.46
2018,FORTUNA,MA,NORDESTE,FERNANDO HADDAD,8244,6981,MA-FORTUNA,210420,108.91,22.56,54.88,87.67,73.16,57.52,83.09,102.09
2018,GODOFREDO VIANA,MA,NORDESTE,FERNANDO HADDAD,4535,3340,MA-GODOFREDO VIANA,210430,75.48,98.65,103.38,63.19,54.91,90.17,67.86,59.39
2018,GONCALVES DIAS,MA,NORDESTE,FERNANDO HADDAD,8549,6930,MA-GONCALVES DIAS,210440,75.72,100.78,96.86,80.72,50.94,46.04,103.0,96.26
2018,GOVERNADOR ARCHER,MA,NORDESTE,FERNANDO HADDAD,5389,4478,MA-GOVERNADOR ARCHER,210450,87.37,89.33,97.19,79.88,92.81,125.15,131.79,131.74
2018,GOVERNADOR EDISON LOBAO,MA,NORDESTE,FERNANDO HADDAD,9755,6128,MA-GOVERNADOR EDISON LOBAO,210455,119.22,69.04,46.62,94.72,131.62,99.63,71.88,80.43
2018,GOVERNADOR EUGENIO BARROS,MA,NORDESTE,FERNANDO HADDAD,7646,6396,MA-GOVERNADOR EUGENIO BARROS,210460,94.03,138.18,137.73,96.36,81.98,82.69,79.5,139.58
2018,GOVERNADOR LUIZ ROCHA,MA,NORDESTE,FERNANDO HADDAD,3925,3049,MA-GOVERNADOR LUIZ ROCHA,210462,117.36,148.0,155.0,114.29,55.36,65.18,108.25,107.92
2018,GOVERNADOR NEWTON BELLO,MA,NORDESTE,FERNANDO HADDAD,4895,4138,MA-GOVERNADOR NEWTON BELLO,210465,76.36,101.27,92.36,81.12,77.04,114.07,99.4,132.03
2018,GOVERNADOR NUNES FREIRE,MA,NORDESTE,FERNANDO HADDAD,11176,8543,MA-GOVERNADOR NUNES FREIRE,210467,221.93,218.41,231.05,312.16,156.92,113.17,206.22,107.64
2018,GRAJAU,MA,NORDESTE,FERNANDO HADDAD,31652,22150,MA-GRAJAU,210480,96.48,50.99,86.99,114.54,108.98,94.97,118.6,89.8
2018,GRACA ARANHA,MA,NORDESTE,FERNANDO HADDAD,3850,3207,MA-GRACA ARANHA,210470,157.69,114.71,102.94,120.69,126.92,115.38,57.3,85.51
2018,GUIMARAES,MA,NORDESTE,FERNANDO HADDAD,5971,5285,MA-GUIMARAES,210490,123.03,70.13,106.49,105.7,78.41,76.14,91.03,83.08
2018,HUMBERTO DE CAMPOS,MA,NORDESTE,FERNANDO HADDAD,12511,10553,MA-HUMBERTO DE CAMPOS,210500,74.59,12.18,114.34,129.33,81.37,66.67,65.42,54.0
2018,ICATU,MA,NORDESTE,FERNANDO HADDAD,12648,11097,MA-ICATU,210510,110.43,108.14,114.5,75.0,66.5,73.1,87.05,81.09
2018,IGARAPE DO MEIO,MA,NORDESTE,FERNANDO HADDAD,7637,6680,MA-IGARAPE DO MEIO,210515,98.43,72.22,113.43,85.31,87.6,77.69,31.97,62.46
2018,IGARAPE GRANDE,MA,NORDESTE,FERNANDO HADDAD,5877,4024,MA-IGARAPE GRANDE,210520,105.71,98.73,124.2,87.5,150.38,89.31,62.96,71.93
2018,IMPERATRIZ,MA,NORDESTE,JAIR MESSIAS BOLSONARO,128990,70936,MA-IMPERATRIZ,210530,122.79,138.44,151.19,114.28,95.47,84.54,80.32,94.14
2018,ITAIPAVA DO GRAJAU,MA,NORDESTE,FERNANDO HADDAD,6432,5254,MA-ITAIPAVA DO GRAJAU,210535,130.57,77.78,110.7,99.6,76.9,48.51,65.85,39.05
2018,ITAPECURU MIRIM,MA,NORDESTE,FERNANDO HADDAD,31264,25857,MA-ITAPECURU MIRIM,210540,75.86,68.71,204.6,187.02,117.41,83.94,91.55,151.66
2018,ITINGA DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,11507,6602,MA-ITINGA DO MARANHAO,210542,219.24,69.06,66.88,105.49,107.62,71.85,63.74,92.09
2018,JATOBA,MA,NORDESTE,FERNANDO HADDAD,4502,3852,MA-JATOBA,210545,78.57,58.33,65.97,84.33,97.71,73.28,81.94,86.72
2018,JENIPAPO DOS VIEIRAS,MA,NORDESTE,FERNANDO HADDAD,8135,6844,MA-JENIPAPO DOS VIEIRAS,210547,44.44,21.48,56.34,47.04,39.06,28.25,21.35,41.28
2018,JOSELANDIA,MA,NORDESTE,FERNANDO HADDAD,7558,6176,MA-JOSELANDIA,210560,81.58,81.89,121.26,163.79,133.19,79.15,67.12,91.41
2018,JOAO LISBOA,MA,NORDESTE,FERNANDO HADDAD,13366,9181,MA-JOAO LISBOA,210550,149.88,94.77,69.93,96.88,73.11,67.44,75.66,79.95
2018,JUNCO DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,3515,2997,MA-JUNCO DO MARANHAO,210565,75.65,23.81,22.22,31.09,54.07,38.52,52.25,51.02
2018,LAGO DA PEDRA,MA,NORDESTE,FERNANDO HADDAD,22646,14504,MA-LAGO DA PEDRA,210570,101.62,110.69,103.01,98.07,105.44,93.26,114.01,102.63
2018,LAGO DO JUNCO,MA,NORDESTE,FERNANDO HADDAD,6160,4898,MA-LAGO DO JUNCO,210580,198.58,126.74,156.4,123.75,81.82,106.06,97.18,59.72
2018,LAGO DOS RODRIGUES,MA,NORDESTE,FERNANDO HADDAD,5815,4598,MA-LAGO DOS RODRIGUES,210594,59.35,105.34,111.45,137.69,91.2,52.0,85.85,81.82
2018,LAGO VERDE,MA,NORDESTE,FERNANDO HADDAD,8197,7240,MA-LAGO VERDE,210590,22.48,37.41,153.06,138.4,67.77,34.8,28.57,30.0
2018,LAGOA DO MATO,MA,NORDESTE,FERNANDO HADDAD,5720,5144,MA-LAGOA DO MATO,210592,101.57,83.82,108.09,106.35,87.07,85.03,125.2,117.56
2018,LAGOA GRANDE DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,6341,5200,MA-LAGOA GRANDE DO MARANHAO,210596,48.64,124.73,81.32,107.46,104.17,120.83,89.55,108.78
2018,LAJEADO NOVO,MA,NORDESTE,FERNANDO HADDAD,4258,2872,MA-LAJEADO NOVO,210598,112.39,40.38,37.5,47.47,79.55,67.05,63.73,101.05
2018,LIMA CAMPOS,MA,NORDESTE,FERNANDO HADDAD,6856,4796,MA-LIMA CAMPOS,210600,26.89,70.59,94.61,97.79,84.32,88.65,79.06,78.49
2018,LORETO,MA,NORDESTE,FERNANDO HADDAD,5688,4674,MA-LORETO,210610,98.92,63.52,80.5,66.67,33.33,39.39,76.19,91.89
2018,LUIS DOMINGUES,MA,NORDESTE,FERNANDO HADDAD,3523,2407,MA-LUIS DOMINGUES,210620,49.12,45.22,80.87,95.0,77.69,75.38,92.5,80.3
2018,MAGALHAES DE ALMEIDA,MA,NORDESTE,FERNANDO HADDAD,7958,6261,MA-MAGALHAES DE ALMEIDA,210630,79.22,30.7,80.26,72.36,37.44,16.59,23.41,72.25
2018,MARACACUME,MA,NORDESTE,FERNANDO HADDAD,9263,7034,MA-MARACACUME,210632,75.27,51.09,41.8,42.81,80.16,61.66,62.27,92.76
2018,MARAJA DO SENA,MA,NORDESTE,FERNANDO HADDAD,4297,3643,MA-MARAJA DO SENA,210635,54.81,111.5,149.56,82.18,70.45,84.09,109.68,64.49
2018,MARANHAOZINHO,MA,NORDESTE,FERNANDO HADDAD,5205,4380,MA-MARANHAOZINHO,210637,46.2,37.93,22.17,34.43,52.86,51.9,45.83,53.19
2018,MATA ROMA,MA,NORDESTE,FERNANDO HADDAD,10389,8737,MA-MATA ROMA,210640,25.64,47.39,79.41,86.59,128.97,74.14,81.41,54.14
2018,MATINHA,MA,NORDESTE,FERNANDO HADDAD,12613,10451,MA-MATINHA,210650,92.04,82.79,84.79,103.94,82.76,120.16,110.26,75.35
2018,MATOES,MA,NORDESTE,FERNANDO HADDAD,16696,14552,MA-MATOES,210660,49.21,54.91,84.62,104.46,64.54,51.39,51.02,67.93
2018,MATOES DO NORTE,MA,NORDESTE,FERNANDO HADDAD,4465,3974,MA-MATOES DO NORTE,210663,116.04,78.4,48.8,70.69,79.46,75.0,77.5,37.93
2018,MILAGRES DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,3758,3340,MA-MILAGRES DO MARANHAO,210667,55.67,108.51,122.34,79.41,62.12,28.79,91.67,101.37
2018,MIRADOR,MA,NORDESTE,FERNANDO HADDAD,10400,8886,MA-MIRADOR,210670,83.81,79.12,87.91,112.66,98.78,48.93,88.89,71.53
2018,MIRANDA DO NORTE,MA,NORDESTE,FERNANDO HADDAD,10225,8016,MA-MIRANDA DO NORTE,210675,109.35,84.71,122.02,139.4,119.61,75.63,61.18,90.49
2018,MIRINZAL,MA,NORDESTE,FERNANDO HADDAD,7100,5740,MA-MIRINZAL,210680,93.53,98.48,104.06,101.3,100.87,89.18,28.24,43.5
2018,MONTES ALTOS,MA,NORDESTE,FERNANDO HADDAD,4877,3634,MA-MONTES ALTOS,210700,100.0,39.22,24.84,105.33,76.27,63.28,91.19,104.41
2018,MONCAO,MA,NORDESTE,FERNANDO HADDAD,13739,11864,MA-MONCAO,210690,119.42,103.0,80.6,110.23,47.45,33.17,18.1,34.38
2018,MORROS,MA,NORDESTE,FERNANDO HADDAD,9814,8239,MA-MORROS,210710,89.34,43.44,82.8,93.25,83.73,45.33,59.5,74.93
2018,NINA RODRIGUES,MA,NORDESTE,FERNANDO HADDAD,5881,5104,MA-NINA RODRIGUES,210720,100.0,87.16,96.33,106.09,103.65,101.83,65.43,66.96
2018,NOVA COLINAS,MA,NORDESTE,FERNANDO HADDAD,3091,2368,MA-NOVA COLINAS,210725,86.84,77.92,101.3,46.67,27.1,65.42,110.0,96.1
2018,NOVA IORQUE,MA,NORDESTE,FERNANDO HADDAD,2675,2311,MA-NOVA IORQUE,210730,94.0,38.1,66.67,200.0,153.33,163.33,129.41,84.09
2018,NOVA OLINDA DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,8351,7010,MA-NOVA OLINDA DO MARANHAO,210735,27.89,76.45,41.64,102.11,80.57,117.41,109.97,74.01
2018,OLHO D'AGUA DAS CUNHAS,MA,NORDESTE,FERNANDO HADDAD,9610,8004,MA-OLHO D'AGUA DAS CUNHAS,210740,94.78,85.87,121.93,108.71,74.74,72.7,47.79,30.5
2018,OLINDA NOVA DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,6253,5384,MA-OLINDA NOVA DO MARANHAO,210745,50.48,62.98,83.65,137.29,101.93,104.35,134.53,96.11
2018,PALMEIRANDIA,MA,NORDESTE,FERNANDO HADDAD,10123,9139,MA-PALMEIRANDIA,210760,83.69,75.61,90.94,71.29,58.54,31.65,59.68,54.69
2018,PARAIBANO,MA,NORDESTE,FERNANDO HADDAD,9670,8298,MA-PARAIBANO,210770,79.42,78.0,88.57,92.96,96.94,57.19,95.22,97.46
2018,PARNARAMA,MA,NORDESTE,FERNANDO HADDAD,16594,14918,MA-PARNARAMA,210780,46.18,27.03,60.77,67.56,59.85,54.63,54.86,61.52
2018,PASSAGEM FRANCA,MA,NORDESTE,FERNANDO HADDAD,9349,7677,MA-PASSAGEM FRANCA,210790,122.85,104.82,98.87,105.28,76.36,64.4,78.22,54.18
2018,PASTOS BONS,MA,NORDESTE,FERNANDO HADDAD,9434,7930,MA-PASTOS BONS,210800,85.27,97.56,73.17,101.89,75.31,68.52,83.11,70.04
2018,PAULINO NEVES,MA,NORDESTE,FERNANDO HADDAD,8836,7811,MA-PAULINO NEVES,210805,82.57,150.17,168.51,138.78,97.4,63.29,72.37,93.66
2018,PAULO RAMOS,MA,NORDESTE,FERNANDO HADDAD,10483,8221,MA-PAULO RAMOS,210810,102.54,91.87,64.59,77.66,104.25,85.29,68.85,90.24
2018,PACO DO LUMIAR,MA,NORDESTE,FERNANDO HADDAD,48846,30503,MA-PACO DO LUMIAR,210750,53.19,39.89,33.17,20.58,16.2,28.22,20.97,68.67
2018,PEDREIRAS,MA,NORDESTE,FERNANDO HADDAD,19905,13147,MA-PEDREIRAS,210820,108.49,110.1,73.59,102.66,102.62,103.93,109.31,102.87
2018,PEDRO DO ROSARIO,MA,NORDESTE,FERNANDO HADDAD,10846,9700,MA-PEDRO DO ROSARIO,210825,99.65,80.99,103.17,182.04,82.3,89.09,62.17,25.56
2018,PENALVA,MA,NORDESTE,FERNANDO HADDAD,15324,13696,MA-PENALVA,210830,84.28,113.98,110.6,99.12,77.78,69.9,83.93,65.46
2018,PERI MIRIM,MA,NORDESTE,FERNANDO HADDAD,6571,5827,MA-PERI MIRIM,210840,60.28,28.89,37.04,65.65,77.24,53.66,49.62,66.92
2018,PERITORO,MA,NORDESTE,FERNANDO HADDAD,11131,9674,MA-PERITORO,210845,82.14,102.95,119.5,85.91,87.34,39.05,41.3,58.98
2018,PINDARE-MIRIM,MA,NORDESTE,FERNANDO HADDAD,17075,13705,MA-PINDARE-MIRIM,210850,129.87,98.68,104.3,97.34,83.3,55.91,34.34,70.35
2018,PINHEIRO,MA,NORDESTE,FERNANDO HADDAD,38168,29419,MA-PINHEIRO,210860,136.53,68.01,89.24,114.11,100.19,84.06,87.72,60.88
2018,PIO XII,MA,NORDESTE,FERNANDO HADDAD,13320,11317,MA-PIO XII,210870,104.34,70.04,84.72,99.06,98.72,59.34,30.75,38.36
2018,PIRAPEMAS,MA,NORDESTE,FERNANDO HADDAD,8369,7233,MA-PIRAPEMAS,210880,134.75,109.7,89.18,98.57,82.09,82.46,68.09,60.24
2018,PORTO FRANCO,MA,NORDESTE,FERNANDO HADDAD,12109,7740,MA-PORTO FRANCO,210900,118.1,125.06,171.46,187.62,106.05,64.88,84.74,96.96
2018,PORTO RICO DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,3299,2554,MA-PORTO RICO DO MARANHAO,210905,115.29,79.45,112.33,92.31,89.39,57.58,60.0,70.31
2018,POCAO DE PEDRAS,MA,NORDESTE,FERNANDO HADDAD,10275,8116,MA-POCAO DE PEDRAS,210890,112.02,23.05,86.25,85.59,82.17,77.52,55.14,28.94
2018,PRESIDENTE DUTRA,MA,NORDESTE,FERNANDO HADDAD,19545,13964,MA-PRESIDENTE DUTRA,210910,154.68,112.31,66.09,131.74,98.41,79.5,82.87,75.26
2018,PRESIDENTE JUSCELINO,MA,NORDESTE,FERNANDO HADDAD,6049,5297,MA-PRESIDENTE JUSCELINO,210920,94.33,83.24,172.97,128.5,90.38,86.06,90.77,103.61
2018,PRESIDENTE MEDICI,MA,NORDESTE,FERNANDO HADDAD,3428,2944,MA-PRESIDENTE MEDICI,210923,88.04,68.38,101.71,103.03,114.77,42.05,32.35,119.23
2018,PRESIDENTE SARNEY,MA,NORDESTE,FERNANDO HADDAD,9458,8456,MA-PRESIDENTE SARNEY,210927,101.83,57.91,132.98,143.51,112.98,80.15,76.84,61.76
2018,PRESIDENTE VARGAS,MA,NORDESTE,FERNANDO HADDAD,6382,5785,MA-PRESIDENTE VARGAS,210930,126.14,105.66,131.13,159.05,156.02,62.5,57.68,45.89
2018,PRIMEIRA CRUZ,MA,NORDESTE,FERNANDO HADDAD,5673,5131,MA-PRIMEIRA CRUZ,210940,92.22,84.95,112.37,79.08,56.5,49.15,33.5,27.67
2018,RAPOSA,MA,NORDESTE,FERNANDO HADDAD,13533,9840,MA-RAPOSA,210945,61.75,16.64,69.73,99.37,73.11,24.9,36.34,39.61
2018,RIACHAO,MA,NORDESTE,FERNANDO HADDAD,10604,8274,MA-RIACHAO,210950,92.24,89.66,74.58,60.89,50.0,64.01,73.9,86.49
2018,RIBAMAR FIQUENE,MA,NORDESTE,FERNANDO HADDAD,4401,2942,MA-RIBAMAR FIQUENE,210955,94.2,65.71,22.86,60.45,82.05,57.26,56.45,104.95
2018,ROSARIO,MA,NORDESTE,FERNANDO HADDAD,21134,16994,MA-ROSARIO,210960,77.61,75.12,66.5,64.35,79.9,51.05,60.47,55.86
2018,SAMBAIBA,MA,NORDESTE,FERNANDO HADDAD,3320,2392,MA-SAMBAIBA,210970,83.33,132.26,112.9,63.64,59.02,78.69,88.46,83.78
2018,SANTA FILOMENA DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,3892,3287,MA-SANTA FILOMENA DO MARANHAO,210975,115.24,165.62,139.06,107.27,61.36,36.36,71.25,62.96
2018,SANTA HELENA,MA,NORDESTE,FERNANDO HADDAD,14722,12055,MA-SANTA HELENA,210980,88.44,102.75,110.18,159.42,97.25,73.39,58.91,82.79
2018,SANTA INES,MA,NORDESTE,FERNANDO HADDAD,41118,28127,MA-SANTA INES,210990,76.95,88.77,104.28,118.82,94.06,91.31,150.19,95.54
2018,SANTA LUZIA,MA,NORDESTE,FERNANDO HADDAD,31651,26299,MA-SANTA LUZIA,211000,97.43,99.47,130.0,138.79,116.39,86.04,63.73,77.86
2018,SANTA LUZIA DO PARUA,MA,NORDESTE,FERNANDO HADDAD,11319,8679,MA-SANTA LUZIA DO PARUA,211003,122.37,94.26,97.76,138.06,103.19,78.46,68.39,77.07
2018,SANTA QUITERIA DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,13869,12201,MA-SANTA QUITERIA DO MARANHAO,211010,139.87,70.78,122.66,104.67,41.37,74.31,69.7,117.11
2018,SANTA RITA,MA,NORDESTE,FERNANDO HADDAD,16533,13813,MA-SANTA RITA,211020,87.65,84.04,86.63,96.67,87.86,85.3,89.25,76.59
2018,SANTANA DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,5077,4383,MA-SANTANA DO MARANHAO,211023,101.52,127.78,52.38,64.71,74.77,35.51,92.48,90.99
2018,SANTO AMARO DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,6065,5381,MA-SANTO AMARO DO MARANHAO,211027,55.07,63.12,93.75,90.23,45.6,75.13,77.13,50.5
2018,SANTO ANTONIO DOS LOPES,MA,NORDESTE,FERNANDO HADDAD,9749,7425,MA-SANTO ANTONIO DOS LOPES,211030,88.16,82.59,100.0,97.3,100.85,71.06,84.5,73.03
2018,SATUBINHA,MA,NORDESTE,FERNANDO HADDAD,3879,3138,MA-SATUBINHA,211172,90.91,72.09,90.7,63.48,68.27,66.35,139.24,155.84
2018,SENADOR ALEXANDRE COSTA,MA,NORDESTE,FERNANDO HADDAD,5124,4216,MA-SENADOR ALEXANDRE COSTA,211174,59.3,38.04,141.85,120.71,70.87,64.56,84.71,81.05
2018,SENADOR LA ROCQUE,MA,NORDESTE,FERNANDO HADDAD,8193,6100,MA-SENADOR LA ROCQUE,211176,96.0,69.47,66.04,143.71,114.77,102.65,77.21,85.49
2018,SERRANO DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,5065,4743,MA-SERRANO DO MARANHAO,211178,127.33,20.27,64.86,49.64,48.31,26.4,28.65,45.57
2018,SUCUPIRA DO NORTE,MA,NORDESTE,FERNANDO HADDAD,5825,4801,MA-SUCUPIRA DO NORTE,211190,74.56,60.96,74.33,105.19,147.58,187.9,78.71,70.77
2018,SUCUPIRA DO RIACHAO,MA,NORDESTE,FERNANDO HADDAD,2836,2538,MA-SUCUPIRA DO RIACHAO,211195,110.0,60.92,85.06,100.0,88.89,59.72,148.94,252.0
2018,SAO BENEDITO DO RIO PRETO,MA,NORDESTE,FERNANDO HADDAD,10150,9034,MA-SAO BENEDITO DO RIO PRETO,211040,89.2,110.81,99.02,119.13,78.55,93.03,62.43,77.31
2018,SAO BENTO,MA,NORDESTE,FERNANDO HADDAD,17498,14591,MA-SAO BENTO,211050,175.82,68.95,125.51,130.44,95.04,46.02,47.52,76.16
2018,SAO BERNARDO,MA,NORDESTE,FERNANDO HADDAD,13994,11827,MA-SAO BERNARDO,211060,113.8,91.77,123.21,159.58,114.38,59.33,94.1,112.76
2018,SAO DOMINGOS DO AZEITAO,MA,NORDESTE,FERNANDO HADDAD,4210,3571,MA-SAO DOMINGOS DO AZEITAO,211065,213.68,96.6,99.32,59.69,80.6,76.87,172.73,213.43
2018,SAO DOMINGOS DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,18601,13118,MA-SAO DOMINGOS DO MARANHAO,211070,102.02,35.11,64.03,93.48,94.54,50.08,50.69,81.76
2018,SAO FRANCISCO DO BREJAO,MA,NORDESTE,FERNANDO HADDAD,4861,3085,MA-SAO FRANCISCO DO BREJAO,211085,186.36,49.19,47.58,67.76,51.09,56.2,101.01,95.24
2018,SAO FRANCISCO DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,6410,5748,MA-SAO FRANCISCO DO MARANHAO,211090,139.23,68.35,107.19,95.24,80.0,58.18,70.62,127.82
2018,SAO FELIX DE BALSAS,MA,NORDESTE,FERNANDO HADDAD,2560,2190,MA-SAO FELIX DE BALSAS,211080,74.47,33.33,61.11,131.58,43.18,97.73,101.92,50.0
2018,SAO JOSE DE RIBAMAR,MA,NORDESTE,FERNANDO HADDAD,75996,49761,MA-SAO JOSE DE RIBAMAR,211120,63.86,63.75,84.56,41.19,43.29,56.33,60.75,76.27
2018,SAO JOSE DOS BASILIOS,MA,NORDESTE,FERNANDO HADDAD,4182,3743,MA-SAO JOSE DOS BASILIOS,211125,95.96,59.69,117.05,135.48,105.56,102.22,108.65,107.22
2018,SAO JOAO BATISTA,MA,NORDESTE,FERNANDO HADDAD,11434,10398,MA-SAO JOAO BATISTA,211100,78.1,78.02,89.38,128.46,96.68,97.51,89.14,76.86
2018,SAO JOAO DO CARU,MA,NORDESTE,FERNANDO HADDAD,6299,5198,MA-SAO JOAO DO CARU,211102,91.06,173.95,183.72,150.44,120.41,98.37,63.16,84.62
2018,SAO JOAO DO PARAISO,MA,NORDESTE,FERNANDO HADDAD,5775,4058,MA-SAO JOAO DO PARAISO,211105,169.47,136.69,71.94,42.24,73.15,56.38,47.2,96.6
2018,SAO JOAO DO SOTER,MA,NORDESTE,FERNANDO HADDAD,8770,7948,MA-SAO JOAO DO SOTER,211107,67.26,38.82,126.71,188.1,130.56,78.57,100.0,108.97
2018,SAO JOAO DOS PATOS,MA,NORDESTE,FERNANDO HADDAD,12848,10007,MA-SAO JOAO DOS PATOS,211110,111.78,67.73,91.99,110.54,92.49,76.51,100.27,100.54
2018,SAO LUIS,MA,NORDESTE,FERNANDO HADDAD,530798,306690,MA-SAO LUIS,211130,115.2,127.44,142.67,120.48,50.81,18.98,30.73,75.04
2018,SAO LUIS GONZAGA DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,12313,10954,MA-SAO LUIS GONZAGA DO MARANHAO,211140,118.44,73.48,92.33,52.82,53.42,47.83,48.97,66.44
2018,SAO MATEUS DO MARANHAO,MA,NORDESTE,FERNANDO HADDAD,18288,14805,MA-SAO MATEUS DO MARANHAO,211150,114.45,49.43,105.57,119.82,79.16,14.47,41.07,73.08
2018,SAO PEDRO DA AGUA BRANCA,MA,NORDESTE,FERNANDO HADDAD,5904,4047,MA-SAO PEDRO DA AGUA BRANCA,211153,149.09,86.75,66.27,101.79,87.41,46.85,58.54,64.79
2018,SAO PEDRO DOS CRENTES,MA,NORDESTE,JAIR MESSIAS BOLSONARO,2802,1611,MA-SAO PEDRO DOS CRENTES,211157,116.18,236.54,205.77,175.0,126.19,115.48,65.38,136.75
2018,SAO RAIMUNDO DAS MANGABEIRAS,MA,NORDESTE,FERNANDO HADDAD,9842,6857,MA-SAO RAIMUNDO DAS MANGABEIRAS,211160,122.51,58.05,37.07,29.97,19.69,41.88,79.49,84.88
2018,SAO RAIMUNDO DO DOCA BEZERRA,MA,NORDESTE,FERNANDO HADDAD,3452,2935,MA-SAO RAIMUNDO DO DOCA BEZERRA,211163,85.29,64.08,57.28,101.33,106.35,77.78,44.32,43.96
2018,SAO ROBERTO,MA,NORDESTE,FERNANDO HADDAD,3175,2758,MA-SAO ROBERTO,211167,94.32,95.35,103.49,143.86,90.91,75.32,45.56,64.77
2018,SAO VICENTE FERRER,MA,NORDESTE,FERNANDO HADDAD,9463,8352,MA-SAO VICENTE FERRER,211170,86.15,110.03,78.32,76.19,61.01,72.92,109.33,124.31
2018,SITIO NOVO,MA,NORDESTE,FERNANDO HADDAD,10284,7484,MA-SITIO NOVO,211180,102.53,54.84,85.48,95.24,100.66,69.64,73.04,122.5
2018,TASSO FRAGOSO,MA,NORDESTE,FERNANDO HADDAD,4378,3045,MA-TASSO FRAGOSO,211200,114.84,99.34,63.82,75.74,53.54,67.72,83.33,115.58
2018,TIMBIRAS,MA,NORDESTE,FERNANDO HADDAD,13374,11438,MA-TIMBIRAS,211210,112.39,109.89,95.15,118.62,93.8,54.89,52.67,81.01
