Ano de eleição;Município;UF;Região;Turno;Nome candidato;Cargo;Votos válidos;Votos nominais;Data de carga
2018;SÃO DOMINGOS DO PRATA;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;9055;5064;2023-03-31 10:03:12
2018;UBIRATÃ;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;13816;9343;2023-03-31 10:03:12
2018;CAUCAIA;CE;NORDESTE;2;FERNANDO HADDAD;Presidente;169396;107263;2023-03-31 10:03:12
2018;CARAVELAS;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;9133;6443;2023-03-31 10:03:12
2018;BRODOWSKI;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;10779;6947;2023-03-31 10:03:12
2018;SÃO JOSÉ DO NORTE;RS;SUL;2;JOSÉ IVO SARTORI;Governador;14185;2947;2023-03-31 10:03:12
2018;CAMPO REDONDO;RN;NORDESTE;2;FERNANDO HADDAD;Presidente;5629;4819;2023-03-31 10:03:12
2018;ANHUMAS;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2411;1687;2023-03-31 10:03:12
2018;BIQUINHAS;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;1672;926;2023-03-31 10:03:12
2018;BARRETOS;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;55108;14354;2023-03-31 10:03:12
2018;SÃO SEPÉ;RS;SUL;2;FERNANDO HADDAD;Presidente;12591;6531;2023-03-31 10:03:12
2018;ORIZÂNIA;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;3744;810;2023-03-31 10:03:12
2018;JUSSARI;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;3000;1898;2023-03-31 10:03:12
2018;CONCEIÇÃO DO TOCANTINS;TO;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;1827;455;2023-03-31 10:03:12
2018;ROSEIRA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;5870;1409;2023-03-31 10:03:12
2018;SENADOR AMARAL;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;3450;2761;2023-03-31 10:03:12
2018;BRASNORTE;MT;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;7468;5097;2023-03-31 10:03:12
2018;MIRINZAL;MA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;7100;1360;2023-03-31 10:03:12
2018;PRESIDENTE MÉDICI;MA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3428;484;2023-03-31 10:03:12
2018;NOVO ORIENTE DE MINAS;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4618;1315;2023-03-31 10:03:12
2018;PORTO WALTER;AC;NORTE;2;FERNANDO HADDAD;Presidente;3105;1208;2023-03-31 10:03:12
2018;INHAÚMA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;3378;2536;2023-03-31 10:03:12
2018;GUAJARÁ-MIRIM;RO;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;18682;12838;2023-03-31 10:03:12
2018;MARTINS;RN;NORDESTE;2;CARLOS EDUARDO NUNES ALVES;Governador;4805;2022;2023-03-31 10:03:12
2018;OURO VERDE;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;4151;1907;2023-03-31 10:03:12
2018;FRUTAL;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;26988;9794;2023-03-31 10:03:12
2018;VEREDA;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;3891;2707;2023-03-31 10:03:12
2018;SÃO JOÃO DA PONTE;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;12405;2451;2023-03-31 10:03:12
2018;MAGÉ;RJ;SUDESTE;2;FERNANDO HADDAD;Presidente;120926;37416;2023-03-31 10:03:12
2018;JAÇANÃ;RN;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4206;990;2023-03-31 10:03:12
2018;MARIZÓPOLIS;PB;NORDESTE;2;FERNANDO HADDAD;Presidente;4294;3377;2023-03-31 10:03:12
2018;MAÇAMBARÁ;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2601;1322;2023-03-31 10:03:12
2018;DOBRADA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;4128;1868;2023-03-31 10:03:12
2018;AURORA DO PARÁ;PA;NORTE;2;MARCIO DESIDÉRIO TEIXEIRA MIRANDA;Governador;11330;6195;2023-03-31 10:03:12
2018;DOHA;ZZ;EXTERIOR;2;JAIR MESSIAS BOLSONARO;Presidente;199;160;2023-03-31 10:03:12
2018;SANTA MARIA DE ITABIRA;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;4751;1328;2023-03-31 10:03:12
2018;CHAVAL;CE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;7772;1016;2023-03-31 10:03:12
2018;LAGOA DE SÃO FRANCISCO;PI;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3793;414;2023-03-31 10:03:12
2018;GUARANI;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;4630;2532;2023-03-31 10:03:12
2018;FORMOSO;GO;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;2825;1588;2023-03-31 10:03:12
2018;FERREIRA GOMES;AP;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;3802;1659;2023-03-31 10:03:12
2018;CURRAL DE CIMA;PB;NORDESTE;2;FERNANDO HADDAD;Presidente;3603;2927;2023-03-31 10:03:12
2018;CAMBORIÚ;SC;SUL;2;FERNANDO HADDAD;Presidente;38122;8233;2023-03-31 10:03:12
2018;SÃO JOSÉ DA SAFIRA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;2165;975;2023-03-31 10:03:12
2018;SANTANA DA BOA VISTA;RS;SUL;2;FERNANDO HADDAD;Presidente;4254;2097;2023-03-31 10:03:12
2018;NOVA UNIÃO;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;3082;2300;2023-03-31 10:03:12
2018;VÁRZEA DA PALMA;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;15633;8610;2023-03-31 10:03:12
2018;LUISBURGO;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3678;2070;2023-03-31 10:03:12
2018;RIFAINA;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2529;1672;2023-03-31 10:03:12
2018;IRANDUBA;AM;NORTE;2;WILSON MIRANDA LIMA;Governador;23166;16146;2023-03-31 10:03:12
2018;CARAPICUÍBA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;196054;80671;2023-03-31 10:03:12
2018;CARAGUATATUBA;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;56451;30727;2023-03-31 10:03:12
2018;CONDE;PB;NORDESTE;2;FERNANDO HADDAD;Presidente;15141;9809;2023-03-31 10:03:12
2018;PONTE ALTA DO BOM JESUS;TO;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;2217;635;2023-03-31 10:03:12
2018;BRANQUINHA;AL;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4916;1160;2023-03-31 10:03:12
2018;CAMPINA DA LAGOA;PR;SUL;2;FERNANDO HADDAD;Presidente;8818;3428;2023-03-31 10:03:12
2018;CAIABU;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2410;1305;2023-03-31 10:03:12
2018;POÇO BRANCO;RN;NORDESTE;2;MARIA DE FATIMA BEZERRA;Governador;7865;6444;2023-03-31 10:03:12
2018;BOM JESUS DO TOCANTINS;PA;NORTE;2;FERNANDO HADDAD;Presidente;7163;4105;2023-03-31 10:03:12
2018;VERA CRUZ;RN;NORDESTE;2;CARLOS EDUARDO NUNES ALVES;Governador;7179;2785;2023-03-31 10:03:12
2018;SERRA PRETA;BA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;11544;1576;2023-03-31 10:03:12
2018;PALMEIRA;SC;SUL;2;FERNANDO HADDAD;Presidente;2027;590;2023-03-31 10:03:12
2018;CAXAMBU;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;10550;6329;2023-03-31 10:03:12
2018;ALEXANDRIA;RN;NORDESTE;2;FERNANDO HADDAD;Presidente;7912;6767;2023-03-31 10:03:12
2018;JIJOCA DE JERICOACOARA;CE;NORDESTE;2;FERNANDO HADDAD;Presidente;10704;8073;2023-03-31 10:03:12
2018;OUROESTE;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4934;3122;2023-03-31 10:03:12
2018;BIRIGUI;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;60866;50564;2023-03-31 10:03:12
2018;CALMON;SC;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2054;747;2023-03-31 10:03:12
2018;PERDÕES;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;11359;4059;2023-03-31 10:03:12
2018;CAÇADOR;SC;SUL;2;GELSON LUIZ MERÍSIO;Governador;33236;12144;2023-03-31 10:03:12
2018;LUISLÂNDIA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;3334;2416;2023-03-31 10:03:12
2018;PACOTI;CE;NORDESTE;2;FERNANDO HADDAD;Presidente;7366;6179;2023-03-31 10:03:12
2018;CACHOEIRA DO ARARI;PA;NORTE;2;FERNANDO HADDAD;Presidente;10963;9055;2023-03-31 10:03:12
2018;SÃO JOSÉ DE CAIANA;PB;NORDESTE;2;FERNANDO HADDAD;Presidente;3290;2865;2023-03-31 10:03:12
2018;VILA BOA;GO;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;2352;1631;2023-03-31 10:03:12
2018;BUTIÁ;RS;SUL;2;JOSÉ IVO SARTORI;Governador;9960;3449;2023-03-31 10:03:12
2018;LINDÓIA DO SUL;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;2615;1352;2023-03-31 10:03:12
2018;PLANALTO ALEGRE;SC;SUL;2;GELSON LUIZ MERÍSIO;Governador;2019;1268;2023-03-31 10:03:12
2018;REDUTO;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;3422;907;2023-03-31 10:03:12
2018;BRÁS PIRES;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;2377;721;2023-03-31 10:03:12
2018;VERÊ;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;5408;2378;2023-03-31 10:03:12
2018;EUCLIDES DA CUNHA;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;30108;25434;2023-03-31 10:03:12
2018;ANGELÂNDIA;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;3217;1283;2023-03-31 10:03:12
2018;SUMIDOURO;RJ;SUDESTE;2;WILSON JOSÉ WITZEL;Governador;8518;5889;2023-03-31 10:03:12
2018;SÃO SEBASTIÃO DO UATUMÃ;AM;NORTE;2;WILSON MIRANDA LIMA;Governador;4248;2277;2023-03-31 10:03:12
2018;ÁGUA DOCE;SC;SUL;2;FERNANDO HADDAD;Presidente;4079;1158;2023-03-31 10:03:12
2018;CARAPICUÍBA;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;182770;76678;2023-03-31 10:03:12
2018;PASSA TEMPO;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;3976;2824;2023-03-31 10:03:12
2018;MARAPOAMA;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;1861;1587;2023-03-31 10:03:12
2018;HELSINQUE;ZZ;EXTERIOR;2;FERNANDO HADDAD;Presidente;334;180;2023-03-31 10:03:12
2018;MALHADA;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;8677;6556;2023-03-31 10:03:12
2018;SÃO GERALDO DO BAIXIO;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;1849;1072;2023-03-31 10:03:12
2018;RIBEIRÓPOLIS;SE;NORDESTE;2;BELIVALDO CHAGAS SILVA;Governador;9383;5094;2023-03-31 10:03:12
2018;PIRANHAS;AL;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;12502;1250;2023-03-31 10:03:12
2018;BOZANO;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;1886;1264;2023-03-31 10:03:12
2018;TURILÂNDIA;MA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;8810;1252;2023-03-31 10:03:12
2018;COTIA;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;109750;55615;2023-03-31 10:03:12
2018;MURIAÉ;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;46277;35349;2023-03-31 10:03:12
2018;JUPIÁ;SC;SUL;2;GELSON LUIZ MERÍSIO;Governador;1494;694;2023-03-31 10:03:12
2018;GROSSOS;RN;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;5993;1833;2023-03-31 10:03:12
2018;AGROLÂNDIA;SC;SUL;2;FERNANDO HADDAD;Presidente;6207;1151;2023-03-31 10:03:12
2018;CRUZ;CE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;14175;4293;2023-03-31 10:03:12
2018;NHANDEARA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;5488;1153;2023-03-31 10:03:12
2018;ITÁPOLIS;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;18116;6060;2023-03-31 10:03:12
2018;PELOTAS;RS;SUL;2;JOSÉ IVO SARTORI;Governador;174204;16898;2023-03-31 10:03:12
2018;NANTES;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;1592;668;2023-03-31 10:03:12
2018;ANGELINA;SC;SUL;2;GELSON LUIZ MERÍSIO;Governador;3762;1439;2023-03-31 10:03:12
2018;PIRPIRITUBA;PB;NORDESTE;2;FERNANDO HADDAD;Presidente;5395;3961;2023-03-31 10:03:12
2018;JACUPIRANGA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;8409;2051;2023-03-31 10:03:12
2018;JAGUARAÇU;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;2083;823;2023-03-31 10:03:12
2018;IPUEIRA;RN;NORDESTE;2;MARIA DE FATIMA BEZERRA;Governador;1504;812;2023-03-31 10:03:12
2018;PUTINGA;RS;SUL;2;JOSÉ IVO SARTORI;Governador;2605;1543;2023-03-31 10:03:12
2018;TAIAÇU;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;2935;1708;2023-03-31 10:03:12
2018;ARAGUAIANA;MT;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;1867;859;2023-03-31 10:03:12
2018;OTACÍLIO COSTA;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;9397;6891;2023-03-31 10:03:12
2018;MONTE APRAZÍVEL;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;10706;5036;2023-03-31 10:03:12
2018;BOTUCATU;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;70944;52219;2023-03-31 10:03:12
2018;SÃO LEOPOLDO;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;119752;76586;2023-03-31 10:03:12
2018;GUANHÃES;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;12585;3224;2023-03-31 10:03:12
2018;CAMPINORTE;GO;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;6288;2071;2023-03-31 10:03:12
2018;MANACAPURU;AM;NORTE;2;FERNANDO HADDAD;Presidente;45033;27255;2023-03-31 10:03:12
2018;CAPIVARI DO SUL;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2615;1651;2023-03-31 10:03:12
2018;IBATIBA;ES;SUDESTE;2;FERNANDO HADDAD;Presidente;12677;4037;2023-03-31 10:03:12
2018;HONÓRIO SERPA;PR;SUL;2;FERNANDO HADDAD;Presidente;3297;2054;2023-03-31 10:03:12
2018;CANTÃO;ZZ;EXTERIOR;2;FERNANDO HADDAD;Presidente;87;5;2023-03-31 10:03:12
2018;GRÃO MOGOL;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;6666;1865;2023-03-31 10:03:12
2018;ARAGUAÇU;TO;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;4437;3001;2023-03-31 10:03:12
2018;RIO DE JANEIRO;RJ;SUDESTE;2;FERNANDO HADDAD;Presidente;3285289;1105393;2023-03-31 10:03:12
2018;JACUÍPE;AL;NORDESTE;2;FERNANDO HADDAD;Presidente;3451;2736;2023-03-31 10:03:12
2018;ARAÇAGI;PB;NORDESTE;2;FERNANDO HADDAD;Presidente;9853;8256;2023-03-31 10:03:12
2018;SANTA MARIA DO SALTO;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;2104;945;2023-03-31 10:03:12
2018;PALMITOS;SC;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;9483;6582;2023-03-31 10:03:12
2018;PASSA TEMPO;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4478;2304;2023-03-31 10:03:12
2018;GOIABEIRA;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;1907;689;2023-03-31 10:03:12
2018;JAGUARI;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;6603;4138;2023-03-31 10:03:12
2018;SALGADINHO;PE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4380;909;2023-03-31 10:03:12
2018;FÊNIX;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2794;1544;2023-03-31 10:03:12
2018;CAMPO BELO;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;25466;17661;2023-03-31 10:03:12
2018;NATAL;RN;NORDESTE;2;CARLOS EDUARDO NUNES ALVES;Governador;418334;254199;2023-03-31 10:03:12
2018;ASPÁSIA;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;1273;818;2023-03-31 10:03:12
2018;ALTO ALEGRE;RR;NORTE;2;JOSE DE ANCHIETA JUNIOR;Governador;7252;4002;2023-03-31 10:03:12
2018;SARANDI;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;12344;8181;2023-03-31 10:03:12
2018;CAROEBE;RR;NORTE;2;FERNANDO HADDAD;Presidente;4416;1296;2023-03-31 10:03:12
2018;SÃO SEBASTIÃO DO ANTA;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3356;1782;2023-03-31 10:03:12
2018;SÃO JOSÉ DO OURO;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;4211;1838;2023-03-31 10:03:12
2018;SÃO JOSÉ DO OURO;RS;SUL;2;JOSÉ IVO SARTORI;Governador;4211;2373;2023-03-31 10:03:12
2018;TACIBA;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;3443;2079;2023-03-31 10:03:12
2018;MATA;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;3004;1570;2023-03-31 10:03:12
2018;QUEIMADOS;RJ;SUDESTE;2;EDUARDO DA COSTA PAES;Governador;53682;17734;2023-03-31 10:03:12
2018;SANTO ANDRÉ;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;370442;202125;2023-03-31 10:03:12
2018;SALETE;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;4364;3337;2023-03-31 10:03:12
2018;JAPOATÃ;SE;NORDESTE;2;FERNANDO HADDAD;Presidente;7351;6036;2023-03-31 10:03:12
2018;MELEIRO;SC;SUL;2;FERNANDO HADDAD;Presidente;4763;686;2023-03-31 10:03:12
2018;BAIÃO;PA;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;16227;4044;2023-03-31 10:03:12
2018;ALTO CAPARAÓ;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3139;2350;2023-03-31 10:03:12
2018;ISRAELÂNDIA;GO;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;1789;821;2023-03-31 10:03:12
2018;SANTANA DE PIRAPAMA;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4527;2142;2023-03-31 10:03:12
2018;SÃO FRANCISCO DE PAULA;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3804;1681;2023-03-31 10:03:12
2018;CUPARAQUE;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;2579;726;2023-03-31 10:03:12
2018;TUCUMÃ;PA;NORTE;2;FERNANDO HADDAD;Presidente;16883;6298;2023-03-31 10:03:12
2018;IPAMERI;GO;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;13842;8356;2023-03-31 10:03:12
2018;FARROUPILHA;RS;SUL;2;FERNANDO HADDAD;Presidente;42605;8491;2023-03-31 10:03:12
2018;PARNAGUÁ;PI;NORDESTE;2;FERNANDO HADDAD;Presidente;5147;4537;2023-03-31 10:03:12
2018;VÁRZEA DA PALMA;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;15042;2019;2023-03-31 10:03:12
2018;CURRAIS NOVOS;RN;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;21951;8524;2023-03-31 10:03:12
2018;SANTA RITA DE MINAS;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;3802;1528;2023-03-31 10:03:12
2018;ITINGA;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;6518;1585;2023-03-31 10:03:12
2018;RIO VERMELHO;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;4439;2864;2023-03-31 10:03:12
2018;PORTO ESTRELA;MT;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2154;698;2023-03-31 10:03:12
2018;ITACURUBA;PE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3028;291;2023-03-31 10:03:12
2018;PILAR DE GOIÁS;GO;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;1973;946;2023-03-31 10:03:12
2018;BRASILEIRA;PI;NORDESTE;2;FERNANDO HADDAD;Presidente;5036;4331;2023-03-31 10:03:12
2018;HERVEIRAS;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;1888;1272;2023-03-31 10:03:12
2018;ITAJU;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;1974;866;2023-03-31 10:03:12
2018;PARNAÍBA;PI;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;78910;29587;2023-03-31 10:03:12
2018;SÃO BENTO DO TOCANTINS;TO;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;2812;792;2023-03-31 10:03:12
2018;ITUPEVA;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;25995;7805;2023-03-31 10:03:12
2018;RIBEIRÃO PIRES;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;57978;30314;2023-03-31 10:03:12
2018;MODELO;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;2463;1598;2023-03-31 10:03:12
2018;PARANAVAÍ;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;47378;34585;2023-03-31 10:03:12
2018;OLHO D'ÁGUA DAS FLORES;AL;NORDESTE;2;FERNANDO HADDAD;Presidente;10239;7149;2023-03-31 10:03:12
2018;ITARIRI;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;5531;2247;2023-03-31 10:03:12
2018;OLHO D'ÁGUA;PB;NORDESTE;2;FERNANDO HADDAD;Presidente;4567;3725;2023-03-31 10:03:12
2018;ITAOCA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;1798;910;2023-03-31 10:03:12
2018;TORITAMA;PE;NORDESTE;2;FERNANDO HADDAD;Presidente;22868;13038;2023-03-31 10:03:12
2018;QUERÊNCIA;MT;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;7919;5965;2023-03-31 10:03:12
2018;ALTO PARANÁ;PR;SUL;2;FERNANDO HADDAD;Presidente;7366;2899;2023-03-31 10:03:12
2018;MAREMA;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;1573;863;2023-03-31 10:03:12
2018;CRISTINO CASTRO;PI;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;5319;908;2023-03-31 10:03:12
2018;TUNÁPOLIS;SC;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;3135;2398;2023-03-31 10:03:12
2018;DORES DE CAMPOS;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;5346;3350;2023-03-31 10:03:12
2018;ITAIPULÂNDIA;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;6766;4070;2023-03-31 10:03:12
2018;CAPINZAL;SC;SUL;2;FERNANDO HADDAD;Presidente;12676;3825;2023-03-31 10:03:12
2018;SIRIRI;SE;NORDESTE;2;ANTONIO CARLOS VALADARES FILHO;Governador;4436;1159;2023-03-31 10:03:12
2018;LAGO DOS RODRIGUES;MA;NORDESTE;2;FERNANDO HADDAD;Presidente;5815;4598;2023-03-31 10:03:12
2018;PORTO ALEGRE DO PIAUÍ;PI;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;1368;254;2023-03-31 10:03:12
2018;BOTUMIRIM;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2997;719;2023-03-31 10:03:12
2018;BREJINHO;RN;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;7066;2391;2023-03-31 10:03:12
2018;ÁGUA BRANCA;AL;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;10332;812;2023-03-31 10:03:12
2018;ENVIRA;AM;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;6275;1405;2023-03-31 10:03:12
2018;SÃO TOMÁS DE AQUINO;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;3622;1461;2023-03-31 10:03:12
2018;DOMINGOS MARTINS;ES;SUDESTE;2;FERNANDO HADDAD;Presidente;20761;4831;2023-03-31 10:03:12
2018;SÃO JORGE D'OESTE;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;6258;3283;2023-03-31 10:03:12
2018;DOIS LAJEADOS;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2217;1737;2023-03-31 10:03:12
2018;BELMIRO BRAGA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;1836;1134;2023-03-31 10:03:12
2018;BRÁS PIRES;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;2377;1656;2023-03-31 10:03:12
2018;SÃO LUÍS DO PARAITINGA;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;6461;2778;2023-03-31 10:03:12
2018;CAJAMAR;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;42182;26934;2023-03-31 10:03:12
2018;SANTA ROSA DA SERRA;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;1972;990;2023-03-31 10:03:12
2018;VIENA;ZZ;EXTERIOR;2;FERNANDO HADDAD;Presidente;837;466;2023-03-31 10:03:12
2018;COLORADO;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;2331;1181;2023-03-31 10:03:12
2018;ITAITUBA;PA;NORTE;2;HELDER ZAHLUTH BARBALHO;Governador;42903;25170;2023-03-31 10:03:12
2018;CAPÃO BONITO;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;23524;6044;2023-03-31 10:03:12
2018;CAJATI;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;14971;3712;2023-03-31 10:03:12
2018;JECEABA;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3712;1905;2023-03-31 10:03:12
